source,retrieved_at,ranking_scope,ranking_year,rank_order,rank,name,scores_overall,scores_overall_rank,scores_teaching,scores_teaching_rank,scores_research,scores_research_rank,scores_citations,scores_citations_rank,scores_industry_income,scores_industry_income_rank,scores_international_outlook,scores_international_outlook_rank,iid,record_type,member_level,url,nid,location,stats_number_students,stats_student_staff_ratio,stats_pc_intl_students,stats_female_male_ratio,aliases,subjects_offered,closed,unaccredited,disabled
times,2026-07-19T10:14:04+00:00,overall,2017,5270,501-600,University of Hertfordshire,27.6—32.5,5270,15.9,878,11.5,748,56.2,422,33.0,822,77.5,142,i-38054073,master_account,0,/world-university-rankings/university-hertfordshire,779,United Kingdom,"17,550",17.0,27%,53 : 47,University of Hertfordshire,"Communication & Media Studies,Electrical & Electronic Engineering,General Engineering,Politics & International Studies (incl Development Studies),Accounting & Finance,Biological Sciences,Physics & Astronomy,Civil Engineering,Art, Performing Arts & Design,Business & Management,Psychology,Other Health,Sport Science,Law,Sociology,Veterinary Science,Mathematics & Statistics,Geology, Environmental, Earth & Marine Sciences,Economics & Econometrics,Education,Computer Science,Geography,Mechanical & Aerospace Engineering,Architecture",False,False,False
times,2026-07-19T10:14:04+00:00,overall,2017,5280,501-600,Hiroshima University,27.6—32.5,5280,30.0,369,14.0,653,41.2,555,45.4,311,24.0,785,i-67970893,master_account,0,/world-university-rankings/hiroshima-university,829,Japan,"14,639",8.2,6%,36 : 64,Hiroshima University,"Civil Engineering,Sociology,Architecture,Archaeology,Psychology,Electrical & Electronic Engineering,Accounting & Finance,Mathematics & Statistics,Biological Sciences,Law,Physics & Astronomy,Art, Performing Arts & Design,Business & Management,Languages, Literature & Linguistics,Other Health,Mechanical & Aerospace Engineering,Veterinary Science,Geology, Environmental, Earth & Marine Sciences,Geography,Computer Science,General Engineering,Sport Science,Communication & Media Studies,Politics & International Studies (incl Development Studies),Medicine & Dentistry,Chemical Engineering,Agriculture & Forestry,History, Philosophy & Theology,Chemistry,Education,Economics & Econometrics",False,False,False
times,2026-07-19T10:14:04+00:00,overall,2017,5290,501-600,University of Hull,27.6—32.5,5290,19.9,710,20.8,467,46.4,504,34.2,732,73.3,183,i-22394063,master_account,11,/world-university-rankings/university-hull,781,United Kingdom,"14,520",18.0,20%,52 : 48,University of Hull,"Art, Performing Arts & Design,Chemistry,Geography,Archaeology,Communication & Media Studies,Politics & International Studies (incl Development Studies),Electrical & Electronic Engineering,Sociology,Civil Engineering,Accounting & Finance,Medicine & Dentistry,Chemical Engineering,Education,Other Health,Mechanical & Aerospace Engineering,Geology, Environmental, Earth & Marine Sciences,General Engineering,Mathematics & Statistics,Psychology,History, Philosophy & Theology,Sport Science,Business & Management,Computer Science,Biological Sciences,Law,Languages, Literature & Linguistics,Physics & Astronomy,Economics & Econometrics",False,False,False
times,2026-07-19T10:14:04+00:00,overall,2017,5300,501-600,Indian Institute of Technology Kharagpur,27.6—32.5,5300,31.0,347,19.4,498,44.5,523,49.5,255,16.0,931,i-95126104,master_account,0,/world-university-rankings/indian-institute-technology-kharagpur,874,India,"10,586",17.6,0%,16 : 84,Indian Institute of Technology Kharagpur,"Civil Engineering,Chemical Engineering,Chemistry,Computer Science,Architecture,Law,Mechanical & Aerospace Engineering,Electrical & Electronic Engineering,Physics & Astronomy,General Engineering,Mathematics & Statistics,Agriculture & Forestry,Geology, Environmental, Earth & Marine Sciences,Biological Sciences,Business & Management",False,False,False
times,2026-07-19T10:14:04+00:00,overall,2017,5310,501-600,Indian Institute of Technology Roorkee,27.6—32.5,5310,26.9,443,15.8,594,55.1,428,64.3,144,15.2,949,i-58125404,master_account,0,/world-university-rankings/indian-institute-technology-roorkee,899,India,"8,134",14.2,1%,17 : 83,Indian Institute of Technology Roorkee,"Mechanical & Aerospace Engineering,General Engineering,Computer Science,Biological Sciences,Chemistry,Civil Engineering,Chemical Engineering,Physics & Astronomy,Business & Management,Mathematics & Statistics,Architecture,Geology, Environmental, Earth & Marine Sciences,Electrical & Electronic Engineering",False,False,False
times,2026-07-19T10:14:04+00:00,overall,2017,5320,501-600,University of Ioannina,27.6—32.5,5320,14.3,945,14.8,626,64.8,342,35.5,654,40.3,546,i-03482622,master_account,0,/world-university-rankings/university-ioannina,131284,Greece,"21,266",39.3,4%,57 : 43,University of Ioannina,"General Engineering,Archaeology,Physics & Astronomy,Accounting & Finance,Electrical & Electronic Engineering,Economics & Econometrics,Psychology,Art, Performing Arts & Design,Chemical Engineering,Architecture,Geology, Environmental, Earth & Marine Sciences,Veterinary Science,Computer Science,Chemistry,History, Philosophy & Theology,Agriculture & Forestry,Medicine & Dentistry,Mathematics & Statistics,Business & Management,Languages, Literature & Linguistics,Biological Sciences,Other Health,Education",False,False,False
times,2026-07-19T10:14:04+00:00,overall,2017,5330,501-600,Iran University of Science and Technology,27.6—32.5,5330,23.2,567,23.7,405,41.8,548,50.7,234,13.9,972,i-25499183,master_account,0,/world-university-rankings/iran-university-science-and-technology,128784,Iran,"12,236",28.2,0%,29 : 71,Iran University of Science and Technology,"Electrical & Electronic Engineering,Economics & Econometrics,Biological Sciences,Chemical Engineering,Mathematics & Statistics,Computer Science,Geology, Environmental, Earth & Marine Sciences,Physics & Astronomy,Languages, Literature & Linguistics,Mechanical & Aerospace Engineering,Chemistry,Civil Engineering,Architecture,Business & Management",False,False,False
times,2026-07-19T10:14:04+00:00,overall,2017,5340,501-600,Istanbul Technical University,27.6—32.5,5340,24.0,533,24.6,378,32.4,646,100.0,4,24.8,769,i-09547593,master_account,0,/world-university-rankings/istanbul-technical-university,750,Turkey,"34,649",16.6,5%,33 : 67,Istanbul Technical University,"Archaeology,Civil Engineering,Business & Management,Economics & Econometrics,Geology, Environmental, Earth & Marine Sciences,Mechanical & Aerospace Engineering,Chemistry,Computer Science,Biological Sciences,General Engineering,Physics & Astronomy,Communication & Media Studies,Architecture,Chemical Engineering,Electrical & Electronic Engineering,Mathematics & Statistics,Politics & International Studies (incl Development Studies),Art, Performing Arts & Design,Sociology,Accounting & Finance",False,False,False
times,2026-07-19T10:14:04+00:00,overall,2017,5350,501-600,Jadavpur University,27.6—32.5,5350,32.1,324,15.4,609,37.6,590,39.1,483,14.1,969,i-29528632,master_account,0,/world-university-rankings/jadavpur-university,979,India,"11,017",16.7,0%,32 : 68,Jadavpur University,"Chemistry,Computer Science,History, Philosophy & Theology,Mathematics & Statistics,Geology, Environmental, Earth & Marine Sciences,Education,Chemical Engineering,Architecture,Electrical & Electronic Engineering,Politics & International Studies (incl Development Studies),Mechanical & Aerospace Engineering,Languages, Literature & Linguistics,Physics & Astronomy,Economics & Econometrics,Geography,General Engineering,Communication & Media Studies,Biological Sciences,Civil Engineering,Sociology",False,False,False
times,2026-07-19T10:14:04+00:00,overall,2017,5360,501-600,Kansas State University,27.6—32.5,5360,25.0,500,17.9,539,40.7,562,44.4,338,43.9,488,i-29439461,public,0,/world-university-rankings/kansas-state-university,831,United States,"21,472",14.3,10%,49 : 51,Kansas State University,"Electrical & Electronic Engineering,Other Health,Sport Science,Art, Performing Arts & Design,Economics & Econometrics,Geology, Environmental, Earth & Marine Sciences,Chemical Engineering,Politics & International Studies (incl Development Studies),Education,Architecture,Agriculture & Forestry,Biological Sciences,History, Philosophy & Theology,Civil Engineering,General Engineering,Geography,Languages, Literature & Linguistics,Accounting & Finance,Psychology,Sociology,Physics & Astronomy,Communication & Media Studies,Business & Management,Computer Science,Mathematics & Statistics,Chemistry,Law,Veterinary Science,Mechanical & Aerospace Engineering",False,False,False
times,2026-07-19T10:14:04+00:00,overall,2017,5370,501-600,"Khalifa University of Science, Technology and Research",27.6—32.5,5370,24.9,506,12.1,721,43.2,534,45.8,306,93.3,30,i-89411163,master_account,0,/world-university-rankings/khalifa-university-science-technology-and-research,131758,United Arab Emirates,"1,047",8.7,22%,49 : 51,"Khalifa University of Science, Technology and Research","Civil Engineering,Computer Science,Chemical Engineering,Mathematics & Statistics,Mechanical & Aerospace Engineering,Electrical & Electronic Engineering,Politics & International Studies (incl Development Studies),General Engineering,Chemistry,Geology, Environmental, Earth & Marine Sciences",False,False,False
times,2026-07-19T10:14:04+00:00,overall,2017,5380,501-600,King Saud University,27.6—32.5,5380,24.0,534,27.9,315,28.7,681,96.4,35,76.0,158,i-78502871,master_account,0,/world-university-rankings/king-saud-university,938,Saudi Arabia,"40,404",13.4,7%,,King Saud University,"Electrical & Electronic Engineering,Mathematics & Statistics,Business & Management,Art, Performing Arts & Design,General Engineering,Sociology,Law,Medicine & Dentistry,Architecture,Computer Science,Other Health,Mechanical & Aerospace Engineering,Accounting & Finance,Archaeology,Geology, Environmental, Earth & Marine Sciences,Economics & Econometrics,Chemistry,Languages, Literature & Linguistics,Civil Engineering,Communication & Media Studies,Education,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Biological Sciences,Sport Science,Physics & Astronomy,Psychology,Agriculture & Forestry,Veterinary Science,Chemical Engineering,Geography",False,False,False
times,2026-07-19T10:14:04+00:00,overall,2017,5390,501-600,University of KwaZulu-Natal,27.6—32.5,5390,21.5,640,25.3,361,42.9,538,39.5,473,59.4,298,i-18258421,master_account,0,/world-university-rankings/university-kwazulu-natal,902,South Africa,"32,074",25.9,5%,59 : 41,University of KwaZulu-Natal UKZN Kwazulu Natal Kwa zulu,"History, Philosophy & Theology,Languages, Literature & Linguistics,Chemical Engineering,Sociology,Art, Performing Arts & Design,Electrical & Electronic Engineering,Chemistry,Accounting & Finance,Other Health,Physics & Astronomy,Business & Management,Architecture,Sport Science,Civil Engineering,Politics & International Studies (incl Development Studies),Medicine & Dentistry,Mathematics & Statistics,Education,Mechanical & Aerospace Engineering,Communication & Media Studies,Economics & Econometrics,Computer Science,Geology, Environmental, Earth & Marine Sciences,Psychology,Agriculture & Forestry,Geography,Biological Sciences,Law",False,False,False
times,2026-07-19T10:14:04+00:00,overall,2017,5400,501-600,LUT University,27.6—32.5,5400,28.4,401,26.3,341,28.7,682,61.5,162,55.9,328,i-14911573,master_account,0,/world-university-rankings/lut-university,1026,Finland,"3,576",23.0,20%,31 : 69,LUT University,"Chemical Engineering,Politics & International Studies (incl Development Studies),Geology, Environmental, Earth & Marine Sciences,Physics & Astronomy,Mathematics & Statistics,Chemistry,Computer Science,Accounting & Finance,General Engineering,Communication & Media Studies,Electrical & Electronic Engineering,Economics & Econometrics,Mechanical & Aerospace Engineering,Business & Management",False,False,False
times,2026-07-19T10:14:04+00:00,overall,2017,5410,501-600,University of Limerick,27.6—32.5,5410,18.5,778,19.0,510,44.3,525,36.0,621,82.6,112,i-98255531,master_account,11,/world-university-rankings/university-limerick,919,Ireland,"13,250",20.8,17%,47 : 53,University of Limerick,"Mathematics & Statistics,Computer Science,General Engineering,Geology, Environmental, Earth & Marine Sciences,Biological Sciences,Sport Science,Other Health,Economics & Econometrics,Civil Engineering,Psychology,Languages, Literature & Linguistics,Chemistry,History, Philosophy & Theology,Business & Management,Electrical & Electronic Engineering,Communication & Media Studies,Politics & International Studies (incl Development Studies),Mechanical & Aerospace Engineering,Architecture,Education,Medicine & Dentistry,Accounting & Finance,Physics & Astronomy,Law,Art, Performing Arts & Design,Sociology,Chemical Engineering",False,False,False
times,2026-07-19T10:14:04+00:00,overall,2017,5420,501-600,Liverpool John Moores University,27.6—32.5,5420,16.1,873,13.3,676,56.7,413,32.7,859,65.0,245,i-61631603,master_account,0,/world-university-rankings/liverpool-john-moores-university,836,United Kingdom,"18,200",18.4,14%,53 : 47,Liverpool John Moores University,"Sport Science,Biological Sciences,Politics & International Studies (incl Development Studies),Mechanical & Aerospace Engineering,Law,Mathematics & Statistics,Languages, Literature & Linguistics,Education,Other Health,Veterinary Science,General Engineering,Electrical & Electronic Engineering,Civil Engineering,Psychology,Geology, Environmental, Earth & Marine Sciences,Chemistry,Accounting & Finance,Communication & Media Studies,Computer Science,History, Philosophy & Theology,Sociology,Physics & Astronomy,Art, Performing Arts & Design,Architecture,Geography,Business & Management",False,False,False
times,2026-07-19T10:14:04+00:00,overall,2017,5430,501-600,Louisiana State University,27.6—32.5,5430,31.1,343,20.2,485,42.1,545,32.1,954,29.7,696,i-48956002,public,0,/world-university-rankings/louisiana-state-university,131540,United States,"28,541",19.9,5%,52 : 48,Louisiana State University,"Art, Performing Arts & Design,Communication & Media Studies,Politics & International Studies (incl Development Studies),Chemical Engineering,Physics & Astronomy,Computer Science,History, Philosophy & Theology,Agriculture & Forestry,Languages, Literature & Linguistics,Medicine & Dentistry,Architecture,Mathematics & Statistics,Geography,Education,General Engineering,Electrical & Electronic Engineering,Sociology,Chemistry,Biological Sciences,Geology, Environmental, Earth & Marine Sciences,Civil Engineering,Psychology,Mechanical & Aerospace Engineering,Law,Veterinary Science,Other Health",False,False,False
