source,retrieved_at,ranking_scope,ranking_year,core_id,country,city,guide,nid,title,score,rank_display,region,stars,recm
qs,2026-07-19T10:44:57+00:00,engineering-technology,2018,173,France,Saint-Aubin,,294485,CentraleSupélec,80.6,=73,Europe,,0--
qs,2026-07-19T10:44:57+00:00,engineering-technology,2018,510,United States,West Lafayette,,297485,Purdue University,80.6,=73,North America,,0--
qs,2026-07-19T10:44:57+00:00,engineering-technology,2018,180,United Kingdom,Edinburgh,,294478,The University of Edinburgh,80.6,=73,Europe,,0--
qs,2026-07-19T10:44:57+00:00,engineering-technology,2018,178,France,Palaiseau,,294480,Ecole Polytechnique,80.2,=76,Europe,,0--
qs,2026-07-19T10:44:57+00:00,engineering-technology,2018,418,Russia,Moscow,,294842,Lomonosov Moscow State University,80.2,=76,Europe,,0--
qs,2026-07-19T10:44:57+00:00,engineering-technology,2018,396,Canada,Montreal,,294864,McGill University,80.2,=76,North America,,0--
qs,2026-07-19T10:44:57+00:00,engineering-technology,2018,1507,Spain,Madrid,,296465,Universidad Politécnica de Madrid (UPM),80.2,=76,Europe,,0--
qs,2026-07-19T10:44:57+00:00,engineering-technology,2018,122,China (Mainland),Hefei,,294534,University of Science and Technology of China,80.1,80,Asia,,0--
qs,2026-07-19T10:44:57+00:00,engineering-technology,2018,1262,Denmark,Aalborg,,296663,Aalborg University,80,=81,Europe,,0--
qs,2026-07-19T10:44:57+00:00,engineering-technology,2018,138,United States,New York City,,294519,Columbia University,80,=81,North America,,0--
qs,2026-07-19T10:44:57+00:00,engineering-technology,2018,103,Spain,Barcelona,,294553,Universitat Politècnica de Catalunya · BarcelonaTech (UPC),80,=81,Europe,,0--
qs,2026-07-19T10:44:57+00:00,engineering-technology,2018,37,New Zealand,Auckland,,294619,The University of Auckland,79.8,84,Oceania,,0--
qs,2026-07-19T10:44:57+00:00,engineering-technology,2018,266,Japan,Sapporo,,294258,Hokkaido University,79.6,85,Asia,,0--
qs,2026-07-19T10:44:57+00:00,engineering-technology,2018,385,Malaysia,Seri Kembangan,,294875,Universiti Putra Malaysia (UPM),79.3,86,Asia,,0--
qs,2026-07-19T10:44:57+00:00,engineering-technology,2018,331,Japan,Fukuoka City,,294103,Kyushu University,79.2,87,Asia,,0--
qs,2026-07-19T10:44:57+00:00,engineering-technology,2018,384,Malaysia,Bangi,,294876,Universiti Kebangsaan Malaysia (UKM),79.1,88,Asia,5,0--
qs,2026-07-19T10:44:57+00:00,engineering-technology,2018,167,Ireland,Dublin,,294491,"Trinity College Dublin, The University of Dublin",79,=89,Europe,,0--
qs,2026-07-19T10:44:57+00:00,engineering-technology,2018,495,United States,Philadelphia,,297569,University of Pennsylvania,79,=89,North America,,0--
qs,2026-07-19T10:44:57+00:00,engineering-technology,2018,684,United States,New Haven,,297177,Yale University,78.9,91,North America,,0--
qs,2026-07-19T10:44:57+00:00,engineering-technology,2018,580,Germany,Stuttgart,,297469,Universität Stuttgart,78.8,92,Europe,,0--
qs,2026-07-19T10:44:57+00:00,engineering-technology,2018,590,Taiwan,Taipei City,,297271,National Taiwan University of Science and Technology (Taiwan Tech),78.7,93,Asia,,0--
qs,2026-07-19T10:44:57+00:00,engineering-technology,2018,456,United States,Evanston,,294767,Northwestern University,78.6,94,North America,,0--
qs,2026-07-19T10:44:57+00:00,engineering-technology,2018,286,India,Chennai,,294238,Indian Institute of Technology Madras (IITM),78.4,=95,Asia,,0--
qs,2026-07-19T10:44:57+00:00,engineering-technology,2018,628,Germany,Darmstadt,,297233,Technical University of Darmstadt,78.4,=95,Europe,,0--
qs,2026-07-19T10:44:57+00:00,engineering-technology,2018,430,China (Mainland),Nanjing,,294826,Nanjing University,78.2,=97,Asia,,0--
qs,2026-07-19T10:44:57+00:00,engineering-technology,2018,598,Germany,Dresden,,297263,Technische Universität Dresden,78.2,=97,Europe,,0--
qs,2026-07-19T10:44:57+00:00,engineering-technology,2018,665,Japan,Tokyo,,297196,Waseda University,78.2,=97,Asia,,0--
qs,2026-07-19T10:44:57+00:00,engineering-technology,2018,528,Australia,Melbourne,,297499,RMIT University,78,=100,Oceania,5,0--
qs,2026-07-19T10:44:57+00:00,engineering-technology,2018,532,Italy,Rome,,297489,Sapienza University of Rome,78,=100,Europe,,0--
qs,2026-07-19T10:44:57+00:00,engineering-technology,2018,61,Italy,Bologna,,294595,Alma Mater Studiorum - University of Bologna,78,=100,Europe,,1--
qs,2026-07-19T10:44:57+00:00,engineering-technology,2018,182,Netherlands,Eindhoven,,294476,Eindhoven University of Technology,77.9,=103,Europe,,0--
qs,2026-07-19T10:44:57+00:00,engineering-technology,2018,427,Japan,Nagoya,,294832,Nagoya University,77.9,=103,Asia,,0--
qs,2026-07-19T10:44:57+00:00,engineering-technology,2018,166,Ireland,Dublin,,294492,University College Dublin,77.9,=103,Europe,,0--
qs,2026-07-19T10:44:57+00:00,engineering-technology,2018,567,United Kingdom,Southampton,,297288,University of Southampton,77.8,=106,Europe,,0--
qs,2026-07-19T10:44:57+00:00,engineering-technology,2018,667,United States,Seattle,,297194,University of Washington,77.8,=106,North America,,0--
qs,2026-07-19T10:44:57+00:00,engineering-technology,2018,285,India,Kharagpur,,294239,Indian Institute of Technology Kharagpur (IIT-KGP),77.7,108,Asia,,0--
qs,2026-07-19T10:44:57+00:00,engineering-technology,2018,89,United States,San Diego,,294567,"University of California, San Diego (UCSD)",77.5,=109,North America,,0--
qs,2026-07-19T10:44:57+00:00,engineering-technology,2018,678,United States,Madison,,297183,University of Wisconsin-Madison,77.5,=109,North America,,0--
qs,2026-07-19T10:44:57+00:00,engineering-technology,2018,494,United States,University Park,,297570,Pennsylvania State University,77.3,111,North America,,0--
qs,2026-07-19T10:44:57+00:00,engineering-technology,2018,587,Australia,Haymarket,,297273,University of Technology Sydney,77.1,112,Oceania,5,0--
qs,2026-07-19T10:44:57+00:00,engineering-technology,2018,6,Denmark,,,294648,Aarhus University,76.9,=113,Europe,,1--
qs,2026-07-19T10:44:57+00:00,engineering-technology,2018,116,Sweden,Gothenburg,,294540,Chalmers University of Technology,76.9,=113,Europe,,0--
qs,2026-07-19T10:44:57+00:00,engineering-technology,2018,22878,India,Bangalore,,295536,Indian Institute of Science,76.7,=115,Asia,,0--
qs,2026-07-19T10:44:57+00:00,engineering-technology,2018,284,India,Kanpur,,294240,Indian Institute of Technology Kanpur (IITK),76.7,=115,Asia,,0--
qs,2026-07-19T10:44:57+00:00,engineering-technology,2018,655,United States,Blacksburg,,297206,Virginia Polytechnic Institute and State University,76.7,=115,North America,,0--
qs,2026-07-19T10:44:57+00:00,engineering-technology,2018,605,United States,Galveston,,297256,Texas A&M University,76.5,118,North America,,0--
qs,2026-07-19T10:44:57+00:00,engineering-technology,2018,59,United Kingdom,Birmingham,,294597,University of Birmingham,76.4,=119,Europe,,0--
qs,2026-07-19T10:44:57+00:00,engineering-technology,2018,69,United Kingdom,Bristol,,294587,University of Bristol,76.4,=119,Europe,6,0--
qs,2026-07-19T10:44:57+00:00,engineering-technology,2018,10,Australia,Adelaide,,294644,The University of Adelaide,76.3,=121,Oceania,,0--
qs,2026-07-19T10:44:57+00:00,engineering-technology,2018,558,United Kingdom,Sheffield,,297471,The University of Sheffield,76.3,=121,Europe,,0--
qs,2026-07-19T10:44:57+00:00,engineering-technology,2018,673,Australia,Perth,,297188,The University of Western Australia,76.3,=121,Oceania,,0--
qs,2026-07-19T10:44:57+00:00,engineering-technology,2018,32,Greece,Athens,,294624,National Technical University of Athens,76.1,=124,Europe,,0--
qs,2026-07-19T10:44:57+00:00,engineering-technology,2018,338,United Kingdom,Leeds,,294081,University of Leeds,76.1,=124,Europe,,0--
qs,2026-07-19T10:44:57+00:00,engineering-technology,2018,314,Japan,Tokyo,,294156,Keio University,75.9,126,Asia,,0--
qs,2026-07-19T10:44:57+00:00,engineering-technology,2018,43,Spain,Barcelona,,294613,Universitat de Barcelona,75.7,127,Europe,,0--
qs,2026-07-19T10:44:57+00:00,engineering-technology,2018,516,Australia,Brisbane,,297459,Queensland University of Technology (QUT),75.6,=128,Oceania,,0--
qs,2026-07-19T10:44:57+00:00,engineering-technology,2018,480,Italy,Padua,,297578,Università di Padova,75.6,=128,Europe,,0--
qs,2026-07-19T10:44:57+00:00,engineering-technology,2018,168,United States,Durham,,294490,Duke University,75.4,130,North America,,0--
qs,2026-07-19T10:44:57+00:00,engineering-technology,2018,420,Germany,Munich,,294840,Ludwig-Maximilians-Universität München,75.3,=131,Europe,,0--
qs,2026-07-19T10:44:57+00:00,engineering-technology,2018,371,Sweden,Lund,,293996,Lund University,75.3,=131,Europe,,0--
qs,2026-07-19T10:44:57+00:00,engineering-technology,2018,459,United Kingdom,Nottingham,,294758,University of Nottingham,75.2,133,Europe,,0--
qs,2026-07-19T10:44:57+00:00,engineering-technology,2018,648,Spain,València,,297213,Universitat Politècnica de València,75,134,Europe,,0--
qs,2026-07-19T10:44:57+00:00,engineering-technology,2018,357,United Kingdom,London,,294029,King's College London,74.7,=135,Europe,,0--
qs,2026-07-19T10:44:57+00:00,engineering-technology,2018,760,Portugal,Porto,,297070,University of Porto,74.7,=135,Europe,,0--
qs,2026-07-19T10:44:57+00:00,engineering-technology,2018,664,United Kingdom,Coventry,,297197,The University of Warwick,74.6,=137,Europe,,0--
qs,2026-07-19T10:44:57+00:00,engineering-technology,2018,425,Mexico,Mexico City,,294835,Universidad Nacional Autónoma de México (UNAM),74.6,=137,Latin America,,0--
qs,2026-07-19T10:44:57+00:00,engineering-technology,2018,1475,Portugal,Lisbon ,,296493,University of Lisbon,74.6,=137,Europe,,0--
qs,2026-07-19T10:44:57+00:00,engineering-technology,2018,126,Thailand,Bangkok,,294531,Chulalongkorn University,74.5,=140,Asia,,0--
qs,2026-07-19T10:44:57+00:00,engineering-technology,2018,228,Belgium,Ghent,,294329,Ghent University,74.5,=140,Europe,,0--
qs,2026-07-19T10:44:57+00:00,engineering-technology,2018,653,Austria,Vienna,,297208,Technische Universität Wien,74.4,=142,Europe,,0--
qs,2026-07-19T10:44:57+00:00,engineering-technology,2018,550,Brazil,São Paulo,,297422,Universidade de São Paulo,74.4,=142,Latin America,,0--
qs,2026-07-19T10:44:57+00:00,engineering-technology,2018,457,Norway,Trondheim,,294764,Norwegian University of Science And Technology,74.3,144,Europe,,0--
qs,2026-07-19T10:44:57+00:00,engineering-technology,2018,448,United States,New York City,,294786,New York University (NYU),74.2,=145,North America,,0--
qs,2026-07-19T10:44:57+00:00,engineering-technology,2018,1134,Malaysia,Seri Iskandar,,297140,Universiti Teknologi PETRONAS (UTP),74.2,=145,Asia,,0--
qs,2026-07-19T10:44:57+00:00,engineering-technology,2018,683,China (Mainland),Xi'an,,297178,Xi’an Jiaotong University,74.2,=145,Asia,,0--
qs,2026-07-19T10:44:57+00:00,engineering-technology,2018,877,China (Mainland),Harbin,,297014,Harbin Institute of Technology,74.1,=148,Asia,,0--
qs,2026-07-19T10:44:57+00:00,engineering-technology,2018,15,Canada,Edmonton,,294639,University of Alberta,74.1,=148,North America,,0--
qs,2026-07-19T10:44:57+00:00,engineering-technology,2018,261,Finland,Espoo,,294263,Aalto University,74,=150,Europe,,0--
qs,2026-07-19T10:44:57+00:00,engineering-technology,2018,231,United Kingdom,Glasgow,,294322,University of Glasgow,74,=150,Europe,6,0--
qs,2026-07-19T10:44:57+00:00,engineering-technology,2018,150,Australia,Perth,,294507,Curtin University,73.9,=152,Oceania,,0--
qs,2026-07-19T10:44:57+00:00,engineering-technology,2018,47,United Kingdom,Bath,,294609,University of Bath,73.9,=152,Europe,,0--
qs,2026-07-19T10:44:57+00:00,engineering-technology,2018,120,United States,Chicago,,294536,University of Chicago,73.9,=152,North America,,0--
qs,2026-07-19T10:44:57+00:00,engineering-technology,2018,889,China (Mainland),Wuhan,,296996,Wuhan University,73.9,=152,Asia,,0--
qs,2026-07-19T10:44:57+00:00,engineering-technology,2018,106,Belgium,Louvain-la-Neuve,,294550,Université catholique de Louvain (UCLouvain),73.8,=156,Europe,,0--
qs,2026-07-19T10:44:57+00:00,engineering-technology,2018,141,Denmark,Copenhagen,,294516,University of Copenhagen,73.8,=156,Europe,,0--
qs,2026-07-19T10:44:57+00:00,engineering-technology,2018,432,Italy,Naples,,294819,University of Naples - Federico II,73.7,158,Europe,,0--
qs,2026-07-19T10:44:57+00:00,engineering-technology,2018,417,Canada,Montreal,,294843,Université de Montréal,73.5,159,North America,,0--
qs,2026-07-19T10:44:57+00:00,engineering-technology,2018,779,Saudi Arabia,Dhahran,,297053,King Fahd University of Petroleum & Minerals,73.3,=160,Asia,,0--
qs,2026-07-19T10:44:57+00:00,engineering-technology,2018,439,Taiwan,Kaohsiung City,,294807,National Sun Yat-sen University,73.3,=160,Asia,,0--
qs,2026-07-19T10:44:57+00:00,engineering-technology,2018,499,Italy,Pisa,,297565,University of Pisa,73.3,=160,Europe,,0--
qs,2026-07-19T10:44:57+00:00,engineering-technology,2018,142,Ireland,Cork,,294515,University College Cork,73.3,=160,Europe,,0--
qs,2026-07-19T10:44:57+00:00,engineering-technology,2018,44,Spain,Barcelona,,294612,Universitat Autònoma de Barcelona,73.2,164,Europe,,0--
qs,2026-07-19T10:44:57+00:00,engineering-technology,2018,72,United States,Providence,,294584,Brown University,73.1,=165,North America,,0--
qs,2026-07-19T10:44:57+00:00,engineering-technology,2018,617,China (Mainland),Shanghai,,297244,Tongji University,73.1,=165,Asia,,0--
qs,2026-07-19T10:44:57+00:00,engineering-technology,2018,487,France,Paris,,297541,Université Pierre et Marie Curie (UPMC),73.1,=165,Europe,,0--
qs,2026-07-19T10:44:57+00:00,engineering-technology,2018,569,United States,Los Angeles,,297286,University of Southern California,73.1,=165,North America,,0--
qs,2026-07-19T10:44:57+00:00,engineering-technology,2018,41,Indonesia,Bandung,,294615,Bandung Institute of Technology (ITB),73,=169,Asia,,0--
qs,2026-07-19T10:44:57+00:00,engineering-technology,2018,272,Germany,Berlin,,294252,Humboldt-Universität zu Berlin,73,=169,Europe,,0--
qs,2026-07-19T10:44:57+00:00,engineering-technology,2018,402,United States,East Lansing,,294858,Michigan State University,73,=169,North America,,0--
qs,2026-07-19T10:44:57+00:00,engineering-technology,2018,680,Australia,Wollongong,,297181,University of Wollongong,73,=169,Oceania,6,0--
qs,2026-07-19T10:44:57+00:00,engineering-technology,2018,2001,China (Mainland),Wuhan,,294971,Huazhong University of Science and Technology,72.9,=173,Asia,,0--
qs,2026-07-19T10:44:57+00:00,engineering-technology,2018,287,India,Roorkee,,294237,Indian Institute of Technology Roorkee (IITR),72.9,=173,Asia,,0--
qs,2026-07-19T10:44:57+00:00,engineering-technology,2018,2272,France,Paris,,295233,"Mines, ParisTech",72.9,=173,Europe,,0--
qs,2026-07-19T10:44:57+00:00,engineering-technology,2018,408,United States,Minneapolis,,294852,University of Minnesota Twin Cities,72.9,=173,North America,,0--
qs,2026-07-19T10:44:57+00:00,engineering-technology,2018,305,United States,Baltimore,,294184,Johns Hopkins University,72.8,=177,North America,,0--
qs,2026-07-19T10:44:57+00:00,engineering-technology,2018,380,Spain,Madrid,,294880,Complutense University of Madrid,72.8,=177,Europe,,0--
qs,2026-07-19T10:44:57+00:00,engineering-technology,2018,121,Chile,Santiago,,294535,Universidad de Chile,72.8,=177,Latin America,,0--
qs,2026-07-19T10:44:57+00:00,engineering-technology,2018,63,United States,Boston,,294593,Boston University,72.5,=180,North America,,0--
qs,2026-07-19T10:44:57+00:00,engineering-technology,2018,732,Malaysia,Shah Alam,,297097,Universiti Teknologi MARA - UiTM,72.5,=180,Asia,,0--
qs,2026-07-19T10:44:57+00:00,engineering-technology,2018,434,Taiwan,Taoyuan City,,294816,National Central University,72.4,=182,Asia,,0--
qs,2026-07-19T10:44:57+00:00,engineering-technology,2018,465,United States,Columbus,,294741,The Ohio State University,72.4,=182,North America,,0--
qs,2026-07-19T10:44:57+00:00,engineering-technology,2018,450,United Kingdom,Newcastle upon Tyne,,294781,Newcastle University,72.3,=184,Europe,6,0--
qs,2026-07-19T10:44:57+00:00,engineering-technology,2018,513,Canada,Kingston,,297462,Queen's University at Kingston,72.3,=184,North America,,0--
qs,2026-07-19T10:44:57+00:00,engineering-technology,2018,85,United States,Davis,,294571,"University of California, Davis",72.3,=184,North America,,0--
qs,2026-07-19T10:44:57+00:00,engineering-technology,2018,107,Chile,Santiago,,294549,Pontificia Universidad Católica de Chile (UC),72.2,=187,Latin America,,0--
qs,2026-07-19T10:44:57+00:00,engineering-technology,2018,693,Switzerland,Zürich,,297126,University of Zurich,72.2,=187,Europe,,0--
qs,2026-07-19T10:44:57+00:00,engineering-technology,2018,368,United Kingdom,Loughborough,,294009,Loughborough University,72.1,=189,Europe,6,0--
qs,2026-07-19T10:44:57+00:00,engineering-technology,2018,524,United States,Houston,,297437,Rice University,72.1,=189,North America,,0--
qs,2026-07-19T10:44:57+00:00,engineering-technology,2018,868,China (Mainland),Beijing,,297023,Beijing Institute of Technology,72,=191,Asia,,0--
qs,2026-07-19T10:44:57+00:00,engineering-technology,2018,1509,Spain,Madrid,,296463,Universidad Carlos III de Madrid (UC3M),72,=191,Europe,,0--
qs,2026-07-19T10:44:57+00:00,engineering-technology,2018,191,Germany,Erlangen,,294454,Friedrich-Alexander-Universität Erlangen-Nürnberg,72,=191,Europe,,0--
qs,2026-07-19T10:44:57+00:00,engineering-technology,2018,449,Australia,Callaghan,,294784,"The University of Newcastle, Australia (UON)",72,=191,Oceania,,0--
qs,2026-07-19T10:44:57+00:00,engineering-technology,2018,2137,Saudi Arabia,Thuwal,,295101,King Abdullah University of Science & Technology (KAUST),71.9,=195,Asia,,0--
qs,2026-07-19T10:44:57+00:00,engineering-technology,2018,423,United States,Raleigh,,294837,North Carolina State University,71.9,=195,North America,6,0--
qs,2026-07-19T10:44:57+00:00,engineering-technology,2018,96,Brazil,Campinas,,294560,Universidade Estadual de Campinas (Unicamp),71.9,=195,Latin America,,0--
qs,2026-07-19T10:44:57+00:00,engineering-technology,2018,600,Israel,Haifa,,297261,Technion - Israel Institute of Technology,71.8,=198,Asia,,0--
qs,2026-07-19T10:44:57+00:00,engineering-technology,2018,579,United Kingdom,Glasgow,,297470,University of Strathclyde,71.8,=198,Europe,5,0--
qs,2026-07-19T10:44:57+00:00,engineering-technology,2018,329,South Korea,,,294106,Kyung Hee University,71.7,=200,Asia,,0--
qs,2026-07-19T10:44:57+00:00,engineering-technology,2018,462,Russia,Novosibirsk ,,294749,Novosibirsk State University,71.7,=200,Europe,,0--
qs,2026-07-19T10:44:57+00:00,engineering-technology,2018,359,United Kingdom,London,,294022,Queen Mary University of London,71.7,=200,Europe,,0--
qs,2026-07-19T10:44:57+00:00,engineering-technology,2018,379,Spain,Madrid,,293977,Universidad Autónoma de Madrid,71.7,=200,Europe,,0--
qs,2026-07-19T10:44:57+00:00,engineering-technology,2018,97,New Zealand,Christchurch,,294559,University of Canterbury,71.7,=200,Oceania,5,0--
qs,2026-07-19T10:44:57+00:00,engineering-technology,2018,212,United States,Gainesville,,294394,University of Florida,71.7,=200,North America,,0--
